Book ID,Title,Sort Character,Primary Author,Primary Author Role,Secondary Author,Secondary Author Role,Publication,Date,Review,Rating,Comment,Private Comment,Summary,Media,Physical Description,Weight,Height,Thickness,Length,Dimensions,Page Count,LCCN,Acquired,Date Started,Date Read,Barcode,BCID,Tags,Collections,Languages,Original Languages,LC Classification,ISBN,ISBNs,Subjects,Dewey Decimal,Dewey Wording,Other Call Number,Copies,Source,Entry Date,From Where,OCLC,Work id,Lending Patron,Lending Status,Lending Start,Lending End
123352547,"How to Raise a Puppy You Can Live with : New, Revised Second Edition",1,"Rutherford, Clarice",Author,,,Alpine Publications (1991),1991,,,,,"How to Raise a Puppy You Can Live with : New, Revised Second Edition by Clarice Rutherford (1991)",Paperback,8.9 inches,0.65 pounds,8.9 inches,0.6 inches,6 inches,8.9 x 6 x 0.6 inches,,,,,,,,"how-to, dogs, dog development",Your library,,English,SF431 .R87,,,Dogs|Dogs > Behavior|Dogs > Training|Puppies|Puppies > Behavior|Puppies > Training|dogs|puppies,636.70887,Agriculture & Animal Husbandry > Dogs > Domestic Animals > Technology,,1,amazon.com books,2015-11-15,,,117469,,,,
123352559,Training Dogs the Aussie Way,1,Sylvia & Danny Wilson,Author,,,"StarJunction Books (2007), 208 pages",2007,,,,,Training Dogs the Aussie Way by Sylvia & Danny Wilson (2007),Paperback,208 p.; 9.18 inches,0.9 pounds,9.18 inches,0.49 inches,7.14 inches,9.18 x 7.14 x 0.49 inches,208 ,,,,,,,"how-to, dogs, dog training",Your library,English,English,,[0979095611],"[0979095611, 9780979095610]",,636,Agriculture & Animal Husbandry > Domestic Animals > Technology,,1,amazon.com books,2015-11-15,,,10986317,,,,
123352583,"Outdoor Structures - Build Storage Sheds, Retaining Walls, Fences, Brick and Iron Structures, Garages and More",1,"Grunwald, Henry",Editor,,,Time-Life Books (1978),1978,,,,,"Outdoor Structures - Build Storage Sheds, Retaining Walls, Fences, Brick and Iron Structures, Garages and More by Henry Grunwald (1978)",Hardcover,10.1 inches,1.45 pounds,10.1 inches,0.6 inches,8.6 inches,10.1 x 8.6 x 0.6 inches,,,,,,,,"how-to, building, architecture",Your library,English,,,,,,,,,1,amazon.com books,2015-11-15,,,16529233,,,,
123352614,Art and Technology in the Nineteenth and Twentieth Centuries (Zone Books),1,"Francastel, Pierre",Author,"Bois, Yve-Alain|Cherry, Randall",Foreword|Translator,"Zone Books (2000), 336 pages",2000,,,,,Art and Technology in the Nineteenth and Twentieth Centuries (Zone Books) by Pierre Francastel (2000),Hardcover,336 p.; 6 inches,,6 inches,9 inches,1 inch,6 x 1 x 9 inches,336 ,,,,,,,"art, technology, modernism, nineteenth century, twentieth century, aesthetics, engineering, history",Your library,English,French,N72 .T4 F713,,,Art and technology > History > 19th century|Art and technology > History > 20th century,709.034,19th Century > Arts and Recreation > Biography And History > By Period > Early Modern > General Art,,1,amazon.com books,2015-11-15,,,1987615,,,,
123352622,"How to Take Good Pictures, Revised Edition",1,Kodak,Author,,,"Ballantine Books (1995), Edition: Rev Sub, 192 pages",1995,,,,,"How to Take Good Pictures, Revised Edition by Kodak (1995)",Paperback,192 p.; 5.76 inches,1.1 pounds,5.76 inches,8.24 inches,0.42 inches,5.76 x 0.42 x 8.24 inches,192 ,,,,,,,"how-to, photography",Your library,English,English,TR146 .K63,[034539710X],"[034539710X, 9780345397102]",,771,Arts and Recreation > Photographic Chemistry > Photography,,1,amazon.com books,2015-11-15,,,54866,,,,
123352641,Three Great American Poets,1,"Whitman, Walt; Emily Dickinson; Robert Frost",Author,,,Tally Hall Press (1996),1996,,,,,Three Great American Poets by Walt; Emily Dickinson; Robert Frost Whitman (1996),Hardcover,9.1 inches,1.9 pounds,9.1 inches,1.5 inches,6.2 inches,9.1 x 6.2 x 1.5 inches,,,,,,,,"poetry, whitman, dickinson, frost",Your library,English,,,[0681219173],"[0681219173, 9780681219175]",,811.008,American And Canadian > Literature > Poetry,,1,amazon.com books,2015-11-15,,,1853208,,,,
123352682,"Waiting for Godot: A Tragicomedy in Two Acts (Evergreen, E-33)",1,"Beckett, Samue",Author,,,"grove press (1954), 61 pages",1954,,,,,"Waiting for Godot: A Tragicomedy in Two Acts (Evergreen, E-33) by Samue Beckett (1954)",Paperback,61 p.; 8 inches,0.35 pounds,8 inches,0.4 inches,5.3 inches,8 x 5.3 x 0.4 inches,61 ,,,,,,,"fiction, play, existientialism, death of god, postmodernism",Your library,"English, Italian",,PQ2603 .E378,,,"Audio-visual materials > Sound recordings|Beckett, Samuel, 1906-1989 > Notebooks, sketchbooks, etc|Beckett, Samuel, 1906-1989. En attendant Godot > Criticism, Textual|Tragicomedy",842.914,Drama > French > Literature,,1,amazon.com books,2015-11-15,,,2156,,,,
123352718,Human Function and Structure,1,"Luciano, Dorothy S.",Author,,,"McGraw-Hill Inc.,US (1978), 768 pages",1978,,,,,Human Function and Structure by Dorothy S. Luciano (1978),Hardcover,768 p.; 9.3 inches,2.65 pounds,9.3 inches,1.5 inches,7.9 inches,9.3 x 7.9 x 1.5 inches,768 ,,,,,,,"anatomy, text book",Your library,English,English,QP34.5 .L83,[007038942X],"[007038942X, 9780070389427]",Anatomy|Human Anatomy|Human anatomy|Human physiology|Physiology,612,Medicine > Physiology > Technology,,1,amazon.com books,2015-11-15,,,2475773,,,,
123352741,"Notebooks, 1935-1942 (A Harvest/HBJ book) by Albert Camus (1978) Paperback",1,"Camus, Albert",Author,,,Harcourt (1709),1978,,,,,"Notebooks, 1935-1942 (A Harvest/HBJ book) by Albert Camus (1978) Paperback by Albert Camus (1978)",Paperback,,,,,,,,,,,,,,"existentialism, journal",Your library,,,PQ2605 .A3734,,,"Camus, Albert, 1913-1960 > Notebooks, sketchbooks, etc",848.91403,"Authors, French and French miscellany > Diaries > Early 20th Century 1901- > French > Literature",,1,amazon.com books,2015-11-15,,,203458,,,,
123352772,Philosophy: Who Needs It (The Ayn Rand Library Vol. 1),1,"Rand, Ayn",Author,"Peikoff, Leonard",Introduction,"Signet Books (1984), Edition: Reissue, 228 pages",1984,,,,,Philosophy: Who Needs It (The Ayn Rand Library Vol. 1) by Ayn Rand (1984),Paperback,228 p.; 4.25 inches,0.34 pounds,4.25 inches,6.75 inches,0.84 inches,4.25 x 0.84 x 6.75 inches,228 ,,,,,,,"philosophy, objectivism, life, living",Your library,English,English,B29 .R26,[0451138937],"[0451138937, 9780451138934]","Philosophy|Philosophy > Addresses, essays, lectures|philosophy",100,General Philosophy > Philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-15,,,13631,,,,
123352848,Objectivism: The Philosophy of Ayn Rand (Ayn Rand Library),1,"Peikoff, Leonard",Author,,,"Meridian (1993), Edition: Reprint, 493 pages",1993,,,,,Objectivism: The Philosophy of Ayn Rand (Ayn Rand Library) by Leonard Peikoff (1993),Paperback,493 p.; 5.39 inches,0.93 pounds,5.39 inches,8 inches,1.15 inches,5.39 x 1.15 x 8 inches,493 ,,,,,,,,Your library,English,English,B945 .R234,[0452011019],"[0452011019, 9780452011014]","Objectivism (Philosophy)|Rand, Ayn|Rand, Ayn > Philosophy",191,American > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2015-11-15,,,13599,,,,
123739332,"The World Of Picasso, 1881-1973 (Time-life Library Of Art)",5,"Wertenbaker, Lael",Author,"Books, Time-Life",Editor,"Time-life Books (1967), Edition: Assumed First, 190 pages",1967,,,,,"The World Of Picasso, 1881-1973 (Time-life Library Of Art) by Lael Wertenbaker (1967)",Hardcover,190 p.; 12.4 inches,2.5 pounds,12.4 inches,0.8 inches,9.2 inches,12.4 x 9.2 x 0.8 inches,190 ,,,,,,,"art, art history, aesthetics",Your library,English,English,ND553 .P5,,,"Picasso, Pablo, 1881-1973",759.6,Arts and Recreation > Painting > Spanish > Various Schools,,1,amazon.com books,2015-11-27,,,355285,,,,
123739388,"The world of Goya, 1746-1828 (Time-Life library of art)",5,"Schickel, Richard",Author,,,"Time-Life Books (1977), Edition: Rev, 192 pages",1977,,,,,"The world of Goya, 1746-1828 (Time-Life library of art) by Richard Schickel (1977)",Hardcover,192 p.; 11.9 inches,2.2 pounds,11.9 inches,0.6 inches,9.1 inches,11.9 x 9.1 x 0.6 inches,192 ,,,,,,,"art, art history, aesthetics",Your library,English,English,ND813 .G7,[1122372566],"[1122372566, 9781122372565]","Goya, Francisco, 1746-1828",760.0924,Arts and Recreation > Biography > Biography; History By Place > Engraving > Engraving,,1,amazon.com books,2015-11-27,,,330588,,,,
123739431,"The World of Rodin, 1840-1917",5,"Hale, William Harlan",Author,,,"Time-Life Books (1973), Edition: Revised, 192 pages",1973,,,,,"The World of Rodin, 1840-1917 by William Harlan Hale (1973)",Hardcover,192 p.; 12.5 inches,2.6 pounds,12.5 inches,0.8 inches,9.4 inches,12.5 x 9.4 x 0.8 inches,192 ,,,,,,,"art, art history, aesthetics",Your library,English,English,NB553 .R7,,,"Rodin, Auguste, 1840-1917",730.924,Arts and Recreation > Biography > Biography And History > Sculpture > Sculpture,,1,amazon.com books,2015-11-27,,,336670,,,,
123739495,Emergence and Progression: Six Contemporary American Artists.,1,"Danoff, I. Michael.",Author,,,"New Milwaukee Art Center (1979), 88 pages",1979,,,,,Emergence and Progression: Six Contemporary American Artists. by I. Michael. Danoff (1979),Paperback,,,,,,,88 ,,,,,,,"art, art history, aesthetics, postmodernism",Your library,English,,N6512 .E43,,,,709.73,Arts and Recreation > Biography And History > General Art > North America  > United States,,1,amazon.com books,2015-11-27,,,12614014,,,,
123739556,Modern Art The Nineteenth and Twentieth Centuries (Studies In Art Series),1,"Galloway, John C.",Author,,,WM. C. Brown Company Publishers (1971),1971,,,,,Modern Art The Nineteenth and Twentieth Centuries (Studies In Art Series) by John C. Galloway (1971),Paperback,8.9 inches,0.72 pounds,8.9 inches,0.4 inches,6 inches,8.9 x 6 x 0.4 inches,,,,,,,,"art, art history, aesthetics, modernism",Your library,,,,,,,,,,1,amazon.com books,2015-11-27,,,16829730,,,,
123739671,"Art, Artists and Society: Origins of a Modern Dilemma, Painting in England and France, 1750-1850",1,"Pelles, Geraldine",Author,,,"Literary Licensing, LLC (2012), 190 pages",2012,,,,,"Art, Artists and Society: Origins of a Modern Dilemma, Painting in England and France, 1750-1850 by Geraldine Pelles (2012)",Paperback,190 p.; 5.98 inches,0.58 pounds,5.98 inches,9.02 inches,0.4 inches,5.98 x 0.4 x 9.02 inches,190 ,,,,,,,"art, art history, aesthetics, politics, social sciences",Your library,English,English,ND466 .P4,[1258300648],"[1258300648, 9781258300647]",,,,,1,amazon.com books,2015-11-27,,,2676583,,,,
127132960,Foundations of Library and Information Science. 2nd Edition,1,Richard E. Rubin,,,,Neal-Schuman Publishers (2004),2004,,,,,Foundations of Library and Information Science. 2nd Edition by Richard E. Rubin (2004),Paperback,8.43 inches,0.79 pounds,8.43 inches,0.73 inches,5.85 inches,8.43 x 5.85 x 0.73 inches,,,,,,,,"library science, library and information science, lis, text book, textbook",Your library,,,,,,,,,,1,amazon.com books,2016-02-20,,,10742312,,,,
127132984,The Rise and Fall of Alexandria: Birthplace of the Modern World,5,"Pollard, Justin",Author,,,"Penguin Books (2007), Edition: Reprint, 352 pages",2007,,,,,The Rise and Fall of Alexandria: Birthplace of the Modern World by Justin Pollard (2007),Paperback,352 p.; 5.52 inches,0.72 pounds,5.52 inches,8.42 inches,0.74 inches,5.52 x 0.74 x 8.42 inches,352 ,,,,,,,"library, alexandria, history, library science",Your library,English,English,DT154 .A4,[0143112511],"[0143112511, 9780143112518]",Alexandria (Egypt) > History|Alexandria (Egypt) > Intellectual life,932,Ancient Egypt to 640 > Ancient World > Biography and History,,1,amazon.com books,2016-02-20,,,1376813,,,,
127133023,The Autobiography of Andrew Carnegie and The Gospel of Wealth (Signet Classics),5,"Carnegie, Andrew",Author,"Hutner, Gordon",Introduction,"Signet (2006), Edition: Reissue, 198 pages",2006,,,,,The Autobiography of Andrew Carnegie and The Gospel of Wealth (Signet Classics) by Andrew Carnegie (2006),Ebook,,,,,,,198 ,,,,,,,"autobiography, biography, history, american industrial revolution, american history",Your library,English,English,CT275 .C3,,,,338.7672092,Business Enterprises > By Industry > Economics > Manufacturing > Production > Social Sciences ,,1,amazon.com books,2016-02-20,,,1682585,,,,
127133039,Building Microservices,1,"Newman, Sam",Author,,,"O'Reilly Media (2015), Edition: 1, 280 pages",2015,,,,,Building Microservices by Sam Newman (2015),Paperback,280 p.; 7.01 inches,,7.01 inches,9.17 inches,0.59 inches,7.01 x 0.59 x 9.17 inches,280 ,,,,,,,"textbook, text book, software engineering, microservices",Your library,English,English,QA76.9 .A73 N528,[1491950358],"[1491950358, 9781491950357]",,,,,1,amazon.com books,2016-02-20,,,14980390,,,,
127133064,Web Engineering: The Discipline of Systematic Development of Web Applications,1,"Kappel, Gerti",Editor,"Retschitzegger, Werner|Prýýll, Birgit|Reich, Siegfried",Editor|Editor|Editor,"Wiley (2006), Edition: 1, 388 pages",2006,,,,,Web Engineering: The Discipline of Systematic Development of Web Applications by Gerti Kappel (2006),Paperback,388 p.; 7.5 inches,1.5 pounds,7.5 inches,9.39 inches,0.79 inches,7.5 x 0.79 x 9.39 inches,388 ,,,,,,,"textbook, text book, software engineering, web engineering",Your library,English,English,TK5105.88813 .W395,[0470015543],"[0470015543, 9780470015544]",Web services|Web site development,006.76,Computing And Information > Information > Special Topics > Web & Multimedia Programming > Web Design,,1,amazon.com books,2016-02-20,,,1880236,,,,
128805360,The Anatomy of (the Sutro) Library (of San Francisco).,5,"Dillon, Richard H.",Author,,,"Sutro Library (1957), Edition: First Edition",1957,,,,,The Anatomy of (the Sutro) Library (of San Francisco). by Richard H. Dillon (1957),Paperback,,,,,,,,,,,,,,"library science, library and information science",Your library,,,,,,,,,,1,amazon.com books,2016-04-02,,,17550602,,,,
128805387,Indexing & Abstracting in Theory & Practice,1,"Lancaster, F. W.",Author,,,"Univ of Illinois Graduate School of (2003), Edition: 3",2003,,,,,Indexing & Abstracting in Theory & Practice by F. W. Lancaster (2003),Hardcover,6.25 x 1.5 inches,1.81 pounds,1.5 inches,9.25 inches,6.25 inches,1.5 x 6.25 x 9.25 inches,,,,,,,,"library science, library and information science, cataloging, indexing, epistemology, philosophy of information, abstraction",Your library,English,English,Z695.9 .L33,[0878451226],"[0878451226, 9780878451227]",Abstracting|Indexing,025.3,"Administration; Departments > Catalogs, Cataloging and Description > Information > Library and Information Sciences",,1,amazon.com books,2016-04-02,,,193558,,,,
128805434,Man the Measure: a New Approach to History,1,"Kahler, Erich",Author,,,"George Brasiller, Inc. (1956), Edition: Second edition",1956,,,,,Man the Measure: a New Approach to History by Erich Kahler (1956),Hardcover,,,,,,,,,,,,,,"philosophy, history, history of philosophy",Your library,,,,,,,,,,1,amazon.com books,2016-04-02,,,17550608,,,,
128805996,GENERAL ETHICS,1,"Sullivan, S.j. Joseph F.",Author,,,HOLY CROSS COLLEGE PRESS (1929),1929,,,,,GENERAL ETHICS by S.j. Joseph F. Sullivan (1929),Hardcover,,,,,,,,,,,,,,"ethics, philosophy, morality",Your library,,,,,,,,,,1,amazon.com books,2016-04-02,,,17550639,,,,
135824527,The Science of Programming (Monographs in Computer Science),5,"Gries, David",Author,,,"Springer (1987), 388 pages",1987,,,,,The Science of Programming (Monographs in Computer Science) by David Gries (1987),Hardcover,388 p.,1.6 pounds,,,,9.3 x 6.2 x 1 inches,388 ,,,,,,,"software engineering, textbook, reference",Your library,English,English,QA76.6 .G747,[038790641X],"[038790641X, 9780387906416]",Computer programming,001.642,Computer Science > Computing And Information > Information > Knowledge,,1,amazon.com books,2016-11-07,,,230481,,,,
135824581,Software Reuse: Domain Analysis and Design Processes,1,"Sodhi, Jag",Author,,,"Mcgraw-Hill (Tx) (1998), 344 pages",1998,,,,,Software Reuse: Domain Analysis and Design Processes by Jag Sodhi (1998),Paperback,344 p.; 6.25 x 1 inches,,1 inch,9.25 inches,6.25 inches,1 x 6.25 x 9.25 inches,344 ,,,,,,,"software engineering, se, textbook, software reuse",Your library,English,English,,[0070579237],"[0070579237, 9780070579231]",,,,,1,amazon.com books,2016-11-07,,,18616738,,,,
135824658,Object-Oriented Modeling and Design,1,"Rumbaugh, James R.",Author,,,"Prentice-Hall (1990), Edition: 1st, 512 pages",1990,,,,,Object-Oriented Modeling and Design by James R. Rumbaugh (1990),Hardcover,512 p.; 7.25 inches,1.92 pounds,7.25 inches,9.5 inches,1.13 inches,7.25 x 1.13 x 9.5 inches,512 ,,,,,,,"software engineering, se, textbook",Your library,English,English,QA76.64 .O26,[0136298419],"[0136298419, 9780136298410]",Object-oriented programming (Computer science)|Object-oriented programming (computer science)|System design,005.1,Computer Software > Computing And Information > Information > Programming,,1,amazon.com books,2016-11-07,,,81210,,,,
135824709,Organizational Behavior and the Practice of Management,1,"Hampton, David",Author,,,"Scott, Foresman (1968)",1968,,,,,Organizational Behavior and the Practice of Management by David Hampton (1968),Hardcover,9.1 inches,2.6 pounds,9.1 inches,1.5 inches,6.1 inches,9.1 x 6.1 x 1.5 inches,,,,,,,,"software engineering, se, textbook",Your library,,,,,,,,,,1,amazon.com books,2016-11-07,,,18616748,,,,
136234405,Critical Theory: A Reader,1,"Tallack, Douglas",Author,,,"Routledge (1994), 508 pages",1994,,,,,Critical Theory: A Reader by Douglas Tallack (1994),Paperback,508 p.; 6.77 inches,1.9 pounds,6.77 inches,9.13 inches,1.15 inches,6.77 x 1.15 x 9.13 inches,508 ,,,,,,,"philosophy, social philosophy, social theory",Your library,English,English,B841.4 .C73,[0745015336],"[0745015336, 9780745015330]","Critical theory|Ethics|Feminism|Philosophy, Marxist|Psychoanalysis|Structuralism",190.9,Biography; History By Place > Modern Philosophers > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2016-11-20,,,3656139,,,,
136234413,Grimms Fairy Tales (Junior Deluxe Editions),1,N/A,Author,"Weisgard, Leonard",Illustrator,"JUNIOR DELUXE EDITIONS (1954), Edition: Unknown, 256 pages",1954,,,,,Grimms Fairy Tales (Junior Deluxe Editions) by N/A (1954),Hardcover,256 p.; 8.3 inches,0.7 pounds,8.3 inches,1 inch,5.7 inches,8.3 x 5.7 x 1 inches,256 ,,,,,,,"fantasy, children",Your library,English,English,PZ8 .G882,[8184081847],"[8184081847, 9788184081848]",,398.20943,"Customs, Etiquette, Folklore > European folktales > Folk literature > Folklore > Folklore from Germany & Central Europe > History, geographic treatment, biography > Social Sciences ",,1,amazon.com books,2016-11-20,,,6355423,,,,
136234442,Rhymes & Ruines of the Toad,1,,,,,Macmillan (1975),1975,,,,,Rhymes & Ruines of the Toad (1975),Paper Book,,,,,,,,,,,,,,"fantasy, children, poetry",Your library,,,,,,,,,,1,amazon.com books,2016-11-20,,,18698268,,,,
136234453,The Libertarian Mind: A Manifesto for Freedom,5,"Boaz, David",Author,,,"Simon & Schuster (2015), Edition: Rev Upd, 432 pages",2015,,,,,The Libertarian Mind: A Manifesto for Freedom by David Boaz (2015),Hardcover,432 p.; 5.5 inches,,5.5 inches,8.37 inches,1.3 inches,5.5 x 1.3 x 8.37 inches,432 ,,,,,,,"philosophy, politics, libertarianism",Your library,English,English,JC585 .B559,[1476752842],"[1476752842, 9781476752846]",,320.51,Isms > Liberalism > Political Science  > Political Science  > Social Sciences ,,1,amazon.com books,2016-11-20,,,15549748,,,,
136234464,"[(Adieux: A Farewell to Sartre)] [Author: Simone de Beauvoir] published on (March, 1985)",2,"Beauvoir, Simone de",Author,,,Random House Inc (1985),1985,,,,,"[(Adieux: A Farewell to Sartre)] [Author: Simone de Beauvoir] published on (March, 1985) by Simone de Beauvoir (1985)",Paperback,,,,,,,,,,,,,,"philosophy, sartre, beauvoir",Your library,English,French,PQ2637 .A82,,,"Authors, French > 20th century > Biography|Authors, French > Biography|Beauvoir, Simone de, 1908-1986|Sartre, Jean-Paul, 1905-1980|Sartre, Jean-Paul, 1905-1980 > Interviews",848.91409,"Authors, French and French miscellany > Early 20th Century 1901- > French > Literature",,1,amazon.com books,2016-11-20,,,106018,,,,
136234469,"Nietzsche: Philosopher, Psychologist, Antichrist",1,"Kaufmann, Walter",Author,,,"Meridian Books/World Publishing (1962), 412 pages",1962,,,,,"Nietzsche: Philosopher, Psychologist, Antichrist by Walter Kaufmann (1962)",Paperback,412 p.,0.88 pounds,,,,,412 ,,,,,,,"philosophy, nietzsche",Your library,English,English,B3317 .K29,,,"Nietzsche, Friedrich Wilhelm, 1844-1900|Philosophy, German",193,German > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2016-11-20,,,31169,,,,
136234472,The Feminine Mystique,5,"Friedan, Betty",Author,,,"Dell Publishing (1964), Edition: First Printing, 384 pages",1964,,,,,The Feminine Mystique by Betty Friedan (1964),Paperback,384 p.; 6.5 inches,0.55 pounds,6.5 inches,1.3 inches,4 inches,6.5 x 4 x 1.3 inches,384 ,,,,,,,feminism,Your library,English,English,HQ1426 .F844,,,Feminism > United States|United States > Social conditions > 1945-|Women > Psychology|Women > United States > Social conditions|Women > psychology|Women's Rights|Women's rights,305.420973,"Groups of People > Social Sciences  > Social Sciences, Sociology, Anthropology > Women",,1,amazon.com books,2016-11-20,,,5454,,,,
136234485,Spoon River Anthology,1,"Masters, Edgar Lee",Author,,,The Macmillan Company (1959),1959,,,,,Spoon River Anthology by Edgar Lee Masters (1959),Hardcover,7.2 inches,0.9 pounds,7.2 inches,1.2 inches,4.9 inches,7.2 x 4.9 x 1.2 inches,,,,,,,,"poetry, anthology",Your library,,English,PS3525 .A83,,,,811.52,1900-1949 > 20th Century > American And Canadian > Literature > Poetry,,1,amazon.com books,2016-11-20,,,30594,,,,
136234499,Abiogenesis: From Molecules to Cells,1,"Thompson, Paul",Author,,,"Lippincott (1969), Edition: Ex-Library",1969,,,,,Abiogenesis: From Molecules to Cells by Paul Thompson (1969),Hardcover,8.1 inches,0.6 pounds,8.1 inches,1.1 inches,6.2 inches,8.1 x 6.2 x 1.1 inches,,,,,,,,"science, evolution, inductive design",Your library,,,,,,,,,,1,amazon.com books,2016-11-20,,,18698273,,,,
136234582,Time's Arrow and Evolution - 2nd Edition,1,"Blum, Harold F",Author,,,"HARPER TORCHBOOKS (1962), Edition: First Harper Torchbook Edition",1962,,,,,Time's Arrow and Evolution - 2nd Edition by Harold F Blum (1962),Paperback,7.8 inches,1.02 pounds,7.8 inches,1 inch,5.12 inches,7.8 x 5.12 x 1 inches,,,,,,,,"science, evolution, inductive design",Your library,,,,,,,573,Life Sciences > Mathematics and Science > Paleoanthropology,,1,amazon.com books,2016-11-20,,,11674904,,,,
136235025,"Library of Congress Subject Headings: Principles and Application, 3rd Edition (Library and Information Science Text)",1,"Chan, Lois Mai",Author,,,"Libraries Unlimited (1995), Edition: 3, 541 pages",1995,,,,,"Library of Congress Subject Headings: Principles and Application, 3rd Edition (Library and Information Science Text) by Lois Mai Chan (1995)",Hardcover,541 p.; 9.58 inches,2.42 pounds,9.58 inches,1.54 inches,6.39 inches,9.58 x 6.39 x 1.54 inches,541 ,,,,,,,"reference, textbook, library and information science, lis, cataloguing",Your library,English,English,Z695 .Z8,[1563081954],"[1563081954, 9781563081958]","Library of Congress. Subject Cataloging Division Library of Congress subject headings|Subject cataloging|Subject cataloging > United States > Rules|Subject headings, Library of Congress|Subject headings, Library of Congress > Handbooks, manuals, etc",025.49,Administration; Departments > Classification > Controlled Vocabularies & Thesauri > Information > Library and Information Sciences,,1,amazon.com books,2016-11-20,,,213061,,,,
136235063,Architecting with RM-ODP,1,"Putman, Janis R.",Author,,,"Prentice Hall (2000), Edition: 1, 880 pages",2000,,,,,Architecting with RM-ODP by Janis R. Putman (2000),Paperback,880 p.; 7.1 inches,2.99 pounds,7.1 inches,9 inches,1.71 inches,7.1 x 1.71 x 9 inches,880 ,,,,,,,"reference, textbook, software engineering, software design",Your library,English,English,QA76.9 .A73,[0130191167],"[0130191167, 9780130191168]",,004.362,Computer Hardware > Computing And Information > Information > Modes Of Processing,,1,amazon.com books,2016-11-20,,,142903,,,,
136235081,The Rational Unified Process: An Introduction,5,"Kruchten, Philippe",Author,,,"Addison-Wesley (1998), Edition: First Edition",1998,,,,,The Rational Unified Process: An Introduction by Philippe Kruchten (1998),Paperback,,1.1 pounds,,,,8.9 x 6.93 x 0.55 inches,272 ,,,,,,,"reference, textbook, software engineering, process management",Your library,English,English,QA76.76 .D47,[0201604590],"[0201604590, 9780201604597]",Computer software > Development|Software engineering,005.1,Computer Software > Computing And Information > Information > Programming,,1,amazon.com books,2016-11-20,,,10655,,,,
136235104,Software Reuse,1,"Rada, Roy",Author,,,"Intellect Ltd (1995), Edition: 1 ed, 224 pages",1995,,,,,Software Reuse by Roy Rada (1995),Paperback,224 p.,0.66 pounds,,,,,224 ,,,,,,,"reference, textbook, software engineering, software reuse",Your library,English,English,,[1871516536],"[1871516536, 9781871516531]",,,,,1,amazon.com books,2016-11-20,,,18698365,,,,
136235118,XSLT: Mastering XML Transformations,1,"Tidwell, Doug",Author,,,"O'Reilly Media (2001), Edition: 1, 480 pages",2001,,,,,XSLT: Mastering XML Transformations by Doug Tidwell (2001),Paperback,480 p.; 7 inches,2.38 pounds,7 inches,9.19 inches,1.13 inches,7 x 1.13 x 9.19 inches,480 ,,,,,,,"reference, textbook, software engineering, xml",Your library,"English, French",English,QA76.73 .X58,[0596000537],"[0596000537, 9780596000530]",XML (Document markup language)|XSLT (Computer program language),005.72,Computer Software > Computing And Information > Data > Information > Preparation And Representation,,1,amazon.com books,2016-11-20,,,16862,,,,
136235133,Structured Systems Analysis: Tools and Techniques (IST databooks) by Chris Gane (1977-06-03),1,"Sarson, Chris Gane;Trish",Author,,,Mcdonnell Douglas Infomation (1800),1800,,,,,Structured Systems Analysis: Tools and Techniques (IST databooks) by Chris Gane (1977-06-03) by Chris Gane;Trish Sarson (1800),Paperback,,,,,,,,,,,,,,"reference, textbook, software engineering, software design",Your library,,,,,,,,,,1,amazon.com books,2016-11-20,,,18698370,,,,
146394112,React: Up & Running: Building Web Applications,1,"Stefanov, Stoyan",Author,,,"O'Reilly Media (2016), Edition: 1, 222 pages",2016,,,,,React: Up & Running: Building Web Applications by Stoyan Stefanov (2016),Paperback,222 p.; 7 inches,,7 inches,9.1 inches,0.4 inches,7 x 0.4 x 9.1 inches,222 ,,,,,,,"library, library science, software engineering, software design",Your library,English,English,,[1491931825],"[1491931825, 9781491931820]",,,,,1,amazon.com books,2017-09-24,,,16234468,,,,
146394151,"Critique of practical reason, and other writings in moral philosophy",1,"Kant, Immanuel",,"Beck, Lewis White",,"[New York : Garland Pub., 1976] c1949.",1949,,,,,"Critique of practical reason, and other writings in moral philosophy by Immanuel Kant (1949)",Paper Book,"xv, 369 p.; 23 cm",,23 cm,,,23 cm,xv; 369 ,75032038,,,,,,,Your library,English,German,B2758.B353 1976,[0824023250],"[0824023250, 9780824023256]",ETHICS|Ethics|ethics,170,Ethics > Ethics -- Subdivisions > Philosophy and Psychology,,1,Library of Congress,2017-09-24,,,759834,,,,
